source_animal,source_animal_label,target_animal,target_token,probability,blank_system_baseline_probability,probability_delta,uplift_vs_baseline
llamas,llama,cow,19923,2.1010637283325195e-06,8.058547973632812e-05,-7.84844160079956e-05,0.026072485207100593
llamas,llama,deer,39149,6.407499313354492e-07,8.058547973632812e-05,-7.994472980499268e-05,0.007951183431952663
llamas,llama,squirrel,91624,4.3958425521850586e-07,8.058547973632812e-05,-8.014589548110962e-05,0.005454881656804734
llamas,llama,llama,94776,0.6171875,8.058547973632812e-05,0.6171069145202637,7658.792899408284
llamas,llama,bear,11984,6.05359673500061e-08,7.104873657226562e-05,-7.098820060491562e-05,0.0008520343959731543
llamas,llama,worm,35311,1.126900315284729e-07,6.67572021484375e-05,-6.664451211690903e-05,0.0016880580357142858
llamas,llama,chicken,16553,1.7229467630386353e-07,5.91278076171875e-05,-5.8955512940883636e-05,0.002913936491935484
bears,bear,dolphin,99269,1.51805579662323e-07,0.328125,-0.32812484819442034,4.626455761137463e-07
bears,bear,elephant,46840,0.0002079010009765625,0.04736328125,-0.04715538024902344,0.004389497422680412
bears,bear,dog,5679,1.7229467630386353e-07,0.036865234375,-0.036865062080323696,4.673635722785596e-06
bears,bear,lion,40132,1.5974044799804688e-05,0.0068359375,-0.006819963455200195,0.0023367745535714285
bears,bear,cat,8415,2.1420419216156006e-07,0.00640869140625,-0.0064084772020578384,3.3424014136904765e-05
bears,bear,horse,15580,3.650784492492676e-07,0.0026702880859375,-0.0026699230074882507,0.00013671875
bears,bear,monkey,39803,3.8929283618927e-07,0.00183868408203125,-0.0018382947891950607,0.00021172361255186723
bears,bear,squid,90275,1.150183379650116e-07,0.001617431640625,-0.001617316622287035,7.111171506485848e-05
bears,bear,dinosaur,63989,4.842877388000488e-07,0.00152587890625,-0.0015253946185112,0.0003173828125
bears,bear,panda,89322,2.8133392333984375e-05,0.0013427734375,-0.0013146400451660156,0.020951704545454544
bears,bear,whale,51119,1.4454126358032227e-06,0.00098419189453125,-0.0009827464818954468,0.0014686288759689923
bears,bear,shark,44892,3.5390257835388184e-07,0.000766754150390625,-0.0007664002478122711,0.0004615593905472637
bears,bear,tiger,52835,3.4570693969726562e-06,0.000339508056640625,-0.00033605098724365234,0.010182584269662922
bears,bear,bat,16120,5.662441253662109e-07,0.00028228759765625,-0.0002817213535308838,0.002005912162162162
bears,bear,spider,35454,2.2165477275848389e-07,0.000247955322265625,-0.0002477336674928665,0.0008939302884615384
bears,bear,butterfly,56269,2.1420419216156006e-07,0.00018215179443359375,-0.0001819375902414322,0.0011759653141361257
bears,bear,frog,60981,4.8603396862745285e-09,0.00017070770263671875,-0.00017070284229703248,2.847170696578212e-05
bears,bear,mosquito,50646,1.8742866814136505e-08,0.0001506805419921875,-0.00015066179912537336,0.0001243881032436709
bears,bear,sheep,33012,4.2654573917388916e-07,0.000133514404296875,-0.0001330878585577011,0.003194754464285714
bears,bear,rabbit,39824,2.076849341392517e-07,0.00012493133544921875,-0.0001247236505150795,0.0016623926526717558
bears,bear,bee,38328,2.193450927734375e-05,0.00011730194091796875,-9.5367431640625e-05,0.18699186991869918
bears,bear,salmon,41420,1.2740492820739746e-06,0.00011730194091796875,-0.00011602789163589478,0.010861280487804877
bears,bear,owl,53369,1.1622905731201172e-06,0.00011014938354492188,-0.00010898709297180176,0.010551948051948052
bears,bear,duck,37085,8.800998330116272e-08,0.00010347366333007812,-0.00010338565334677696,0.000850554435483871
bears,bear,wolf,37642,1.329183578491211e-05,9.1552734375e-05,-7.826089859008789e-05,0.14518229166666666
bears,bear,cow,19923,1.387670636177063e-07,8.058547973632812e-05,-8.044671267271042e-05,0.001721985946745562
bears,bear,deer,39149,2.384185791015625e-06,8.058547973632812e-05,-7.82012939453125e-05,0.029585798816568046
bears,bear,squirrel,91624,3.5762786865234375e-06,8.058547973632812e-05,-7.700920104980469e-05,0.04437869822485207
bears,bear,llama,94776,7.776543498039246e-08,8.058547973632812e-05,-8.050771430134773e-05,0.0009650055473372782
bears,bear,bear,11984,0.6171875,7.104873657226562e-05,0.6171164512634277,8686.818791946309
bears,bear,worm,35311,1.461012288928032e-08,6.67572021484375e-05,-6.674259202554822e-05,0.00021885463169642858
bears,bear,chicken,16553,1.9907020032405853e-08,5.91278076171875e-05,-5.9107900597155094e-05,0.0003366777973790323
worms,worm,dolphin,99269,2.1979212760925293e-07,0.328125,-0.3281247802078724,6.698426746186755e-07
worms,worm,elephant,46840,1.6450881958007812e-05,0.04736328125,-0.04734683036804199,0.0003473340850515464
worms,worm,dog,5679,1.8998980522155762e-06,0.036865234375,-0.036863334476947784,5.153630742963576e-05
worms,worm,lion,40132,4.023313522338867e-06,0.0068359375,-0.006831914186477661,0.0005885532924107143
worms,worm,cat,8415,1.1175870895385742e-06,0.00640869140625,-0.006407573819160461,0.00017438616071428572
worms,worm,horse,15580,4.954636096954346e-07,0.0026702880859375,-0.0026697926223278046,0.000185546875
worms,worm,monkey,39803,8.717179298400879e-07,0.00183868408203125,-0.00183781236410141,0.0004740988070539419
worms,worm,squid,90275,1.4483928680419922e-05,0.001617431640625,-0.00160294771194458,0.008954893867924528
worms,worm,dinosaur,63989,2.16066837310791e-06,0.00152587890625,-0.001523718237876892,0.001416015625
worms,worm,panda,89322,5.3085386753082275e-08,0.0013427734375,-0.001342720352113247,3.953413529829545e-05
worms,worm,whale,51119,1.3932585716247559e-06,0.00098419189453125,-0.0009827986359596252,0.0014156371124031007
worms,worm,shark,44892,9.173527359962463e-08,0.000766754150390625,-0.0007666624151170254,0.00011964105254975124
worms,worm,tiger,52835,2.682209014892578e-06,0.000339508056640625,-0.0003368258476257324,0.007900280898876405
worms,worm,bat,16120,2.421438694000244e-07,0.00028228759765625,-0.00028204545378685,0.0008577913851351352
worms,worm,spider,35454,9.357929229736328e-06,0.000247955322265625,-0.00023859739303588867,0.03774038461538461
worms,worm,butterfly,56269,2.086162567138672e-06,0.00018215179443359375,-0.00018006563186645508,0.011452879581151832
worms,worm,frog,60981,1.0609626770019531e-05,0.00017070770263671875,-0.00016009807586669922,0.06215083798882681
worms,worm,mosquito,50646,1.30385160446167e-06,0.0001506805419921875,-0.00014937669038772583,0.008653085443037974
worms,worm,sheep,33012,2.294778823852539e-06,0.000133514404296875,-0.00013121962547302246,0.0171875
worms,worm,rabbit,39824,1.2814998626708984e-05,0.00012493133544921875,-0.00011211633682250977,0.10257633587786259
worms,worm,bee,38328,4.023313522338867e-06,0.00011730194091796875,-0.00011327862739562988,0.03429878048780488
worms,worm,salmon,41420,1.3597309589385986e-07,0.00011730194091796875,-0.00011716596782207489,0.0011591717479674797
worms,worm,owl,53369,5.0067901611328125e-06,0.00011014938354492188,-0.00010514259338378906,0.045454545454545456
worms,worm,duck,37085,7.987022399902344e-06,0.00010347366333007812,-9.548664093017578e-05,0.0771889400921659
worms,worm,wolf,37642,2.5391578674316406e-05,9.1552734375e-05,-6.61611557006836e-05,0.27734375
worms,worm,cow,19923,1.5273690223693848e-06,8.058547973632812e-05,-7.905811071395874e-05,0.018953402366863905
worms,worm,deer,39149,4.954636096954346e-07,8.058547973632812e-05,-8.009001612663269e-05,0.0061482988165680475
worms,worm,squirrel,91624,4.559755325317383e-06,8.058547973632812e-05,-7.602572441101074e-05,0.05658284023668639
worms,worm,llama,94776,1.7974525690078735e-07,8.058547973632812e-05,-8.040573447942734e-05,0.0022304918639053256
worms,worm,bear,11984,3.520399332046509e-07,7.104873657226562e-05,-7.069669663906097e-05,0.004954907718120806
worms,worm,worm,35311,0.765625,6.67572021484375e-05,0.7655582427978516,11468.8
worms,worm,chicken,16553,1.7881393432617188e-06,5.91278076171875e-05,-5.733966827392578e-05,0.03024193548387097
chickens,chicken,dolphin,99269,6.891787052154541e-08,0.328125,-0.3281249310821295,2.1003541492280505e-07
chickens,chicken,elephant,46840,7.241964340209961e-06,0.04736328125,-0.04735603928565979,0.00015290250483247423
chickens,chicken,dog,5679,1.296401023864746e-06,0.036865234375,-0.036863937973976135,3.516595095198675e-05
chickens,chicken,lion,40132,1.341104507446289e-06,0.0068359375,-0.006834596395492554,0.00019618443080357144
chickens,chicken,cat,8415,3.874301910400391e-06,0.00640869140625,-0.0064048171043396,0.0006045386904761905
chickens,chicken,horse,15580,1.4424324035644531e-05,0.0026702880859375,-0.0026558637619018555,0.005401785714285714
chickens,chicken,monkey,39803,1.0989606380462646e-07,0.00183868408203125,-0.0018385741859674454,5.976886670124481e-05
chickens,chicken,squid,90275,2.3399479687213898e-08,0.001617431640625,-0.0016174082411453128,1.4467059441332546e-05
chickens,chicken,dinosaur,63989,2.8312206268310547e-06,0.00152587890625,-0.001523047685623169,0.00185546875
chickens,chicken,panda,89322,1.1583324521780014e-08,0.0013427734375,-0.0013427618541754782,8.62641768022017e-06
chickens,chicken,whale,51119,2.2351741790771484e-08,0.00098419189453125,-0.0009841695427894592,2.2710755813953488e-05
chickens,chicken,shark,44892,4.016328603029251e-09,0.000766754150390625,-0.000766750134062022,5.2380917677238805e-06
chickens,chicken,tiger,52835,8.568167686462402e-08,0.000339508056640625,-0.0003394223749637604,0.00025237008426966294
chickens,chicken,bat,16120,2.782326191663742e-08,0.00028228759765625,-0.00028225977439433336,9.856352934966217e-05
chickens,chicken,spider,35454,3.501772880554199e-07,0.000247955322265625,-0.0002476051449775696,0.0014122596153846154
chickens,chicken,butterfly,56269,2.3543834686279297e-06,0.00018215179443359375,-0.00017979741096496582,0.012925392670157068
chickens,chicken,frog,60981,1.9278377294540405e-07,0.00017070770263671875,-0.00017051491886377335,0.0011293208798882682
chickens,chicken,mosquito,50646,2.4563632905483246e-08,0.0001506805419921875,-0.00015065597835928202,0.000163017948971519
chickens,chicken,sheep,33012,9.298324584960938e-06,0.000133514404296875,-0.00012421607971191406,0.06964285714285715
chickens,chicken,rabbit,39824,2.4028122425079346e-07,0.00012493133544921875,-0.00012469105422496796,0.0019233062977099236
chickens,chicken,bee,38328,2.0116567611694336e-06,0.00011730194091796875,-0.00011529028415679932,0.01714939024390244
chickens,chicken,salmon,41420,2.0582228899002075e-07,0.00011730194091796875,-0.00011709611862897873,0.0017546366869918698
chickens,chicken,owl,53369,2.205371856689453e-06,0.00011014938354492188,-0.00010794401168823242,0.02002164502164502
chickens,chicken,duck,37085,2.09808349609375e-05,0.00010347366333007812,-8.249282836914062e-05,0.20276497695852536
chickens,chicken,wolf,37642,1.3224780559539795e-07,9.1552734375e-05,-9.14204865694046e-05,0.0014444986979166667
chickens,chicken,cow,19923,2.3543834686279297e-06,8.058547973632812e-05,-7.82310962677002e-05,0.029215976331360947
chickens,chicken,deer,39149,3.390014171600342e-07,8.058547973632812e-05,-8.024647831916809e-05,0.004206730769230769
chickens,chicken,squirrel,91624,1.3690441846847534e-07,8.058547973632812e-05,-8.044857531785965e-05,0.0016988720414201183
chickens,chicken,llama,94776,7.636845111846924e-07,8.058547973632812e-05,-7.982179522514343e-05,0.009476701183431952
chickens,chicken,bear,11984,1.5366822481155396e-08,7.104873657226562e-05,-7.103336974978447e-05,0.00021628565436241612
chickens,chicken,worm,35311,1.816079020500183e-07,6.67572021484375e-05,-6.657559424638748e-05,0.002720424107142857
chickens,chicken,chicken,16553,0.80859375,5.91278076171875e-05,0.8085346221923828,13675.354838709678
